,Unnamed: 0,hshld_id,cal_dt,autocount,homecount,renterscount,farmcount,life10count,life20count,life30count,termlifecount,wholelifecount,fixedulcount,individualhealthcount,longtermcarecount,medsupcount,disabilityincomecount,commercialcount,financialcount,federalcropcount,crophailcount,max_age,min_age,hh_tenure,months_since_last_purch,married_ind,num_persons,stip_ann_prem_ind,act_ann_prem_ind,home_owner_0_ind,home_owner_1_ind,farm_ind,drvr_cnt,veh_cnt,max_bi_limit,prim_dwlg_insd_amt,nbr_of_sq_feet,clm_cnt_lst_12mo,clm_cnt_lst_36mo,clm_cnt_lst_60mo,clm_cnt_lst_84mo,cal_month,randn,umbrella_xsell_3q
2985,1139815,4892825,2016-06-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.0,41.0,8,93,0,2,0,1,0,1,0,2.0,1.0,300000.0,112600.0,2400.0,0.0,1.0,0.0,2.0,12,0.84278,0
2986,165036,4294584,2016-05-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.0,46.0,1,11,0,2,0,1,1,0,0,0.0,2.0,300000.0,182500.0,2300.0,0.0,5.0,0.0,0.0,6,0.72541,0
2987,1082817,3053745,2013-01-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.0,29.0,3,145,0,5,0,1,0,1,0,6.0,2.0,100000.0,138600.0,1394.0,0.0,1.0,0.0,0.0,3,0.99116,0
2988,951741,5212526,2013-07-01,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,51.0,32.0,39,476,0,2,0,1,0,1,0,0.0,0.0,500000.0,39600.0,0.0,0.0,0.0,1.0,2.0,12,0.9916,0
2989,294161,4372336,2016-06-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.0,65.0,4,41,0,3,0,1,0,1,0,2.0,6.0,300000.0,135842.0,1410.0,0.0,0.0,0.0,0.0,3,0.99133,0
2990,468645,3139766,2013-09-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.0,31.0,1,120,1,3,0,1,0,1,0,0.0,4.0,300000.0,210100.0,2948.0,0.0,0.0,0.0,0.0,11,0.9976,0
2991,471551,2491264,2016-02-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.0,34.0,0,25,0,2,0,1,0,1,0,0.0,0.0,300000.0,285000.0,2212.0,0.0,0.0,0.0,4.0,12,0.99793,0
2992,267743,4132800,2016-02-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,49.0,3,17,1,3,0,1,0,0,0,2.0,2.0,500000.0,97000.0,1700.0,0.0,0.0,0.0,0.0,7,0.98762,0
2993,731768,4599850,2016-04-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.0,37.0,8,49,1,2,0,1,0,1,0,0.0,0.0,300000.0,193600.0,2200.0,0.0,0.0,0.0,1.0,12,0.92389,0
2994,667722,3194950,2013-10-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.0,37.0,0,86,0,1,0,1,0,0,0,1.0,2.0,1000000.0,267200.0,1800.0,0.0,0.0,1.0,0.0,4,0.99309,0
2995,680763,3013523,2015-08-01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.0,43.0,54,78,1,3,0,1,0,1,0,1.0,0.0,1000000.0,0.0,1375.0,0.0,0.0,0.0,0.0,2,0.99888,0
2996,328850,4723434,2016-02-01,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,66.0,6,42,1,2,0,1,0,1,0,0.0,2.0,300000.0,387700.0,1040.0,0.0,0.0,0.0,0.0,1,0.98904,0
2997,243458,4602699,2015-09-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.0,91.0,7,35,1,2,0,1,1,1,0,0.0,0.0,300000.0,147700.0,2838.0,0.0,0.0,0.0,0.0,11,0.97548,0
2998,137851,1827987,2015-07-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.0,60.0,20,35,0,3,0,1,0,1,0,0.0,2.0,500000.0,294400.0,1462.0,0.0,3.0,0.0,0.0,1,0.99958,0
2999,943446,4397482,2014-04-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.0,71.0,7,8,0,3,0,1,0,1,0,0.0,2.0,100000.0,315300.0,2720.0,0.0,0.0,0.0,0.0,3,0.98734,0
3000,350034,4932386,2013-12-01,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,86.0,73.0,10,104,1,2,0,1,0,1,0,0.0,0.0,300000.0,97500.0,2808.0,0.0,0.0,1.0,1.0,3,0.88561,0
3001,737699,1961160,2013-01-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,35.0,4,66,0,4,0,1,0,0,0,0.0,2.0,100000.0,0.0,2688.0,0.0,0.0,0.0,0.0,9,0.98913,0
3002,51411,2159568,2016-06-01,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,45.0,32.0,2,19,1,2,0,1,1,1,0,0.0,0.0,300000.0,253300.0,2401.0,0.0,0.0,1.0,1.0,2,0.95485,0
3003,439716,2122686,2014-05-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.0,63.0,8,38,0,3,0,1,0,1,0,1.0,0.0,500000.0,661000.0,0.0,0.0,0.0,1.0,0.0,6,0.7631399999999999,0
3004,97199,4705570,2013-04-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0,49.0,29,5,1,4,0,1,0,1,0,0.0,3.0,300000.0,0.0,900.0,0.0,0.0,0.0,3.0,7,0.61278,0
3005,680338,4957684,2013-10-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.0,49.0,1,122,0,3,0,1,0,1,0,0.0,2.0,300000.0,225700.0,1000.0,0.0,0.0,0.0,4.0,12,0.9758,0
3006,98204,5271170,2016-04-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.0,47.0,26,97,1,2,0,1,0,1,0,2.0,0.0,500000.0,137200.0,1200.0,0.0,0.0,0.0,3.0,1,0.97804,0
3007,601178,1856775,2016-03-01,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.0,49.0,13,45,1,3,0,1,1,1,0,2.0,0.0,300000.0,180300.0,2400.0,0.0,0.0,0.0,0.0,11,0.92964,0
3008,202228,4845577,2013-10-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0,94.0,37,79,1,3,0,1,0,1,0,0.0,2.0,300000.0,265300.0,1970.0,0.0,1.0,0.0,0.0,5,0.97359,0
3009,325617,5138148,2016-06-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.0,58.0,5,77,0,2,0,1,0,1,0,2.0,0.0,300000.0,0.0,750.0,0.0,0.0,1.0,0.0,6,0.97634,0
3010,87729,2250920,2013-02-01,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26.0,46.0,3,43,0,2,0,1,0,1,0,0.0,0.0,300000.0,50000.0,1239.0,0.0,0.0,0.0,0.0,6,0.90616,0
3011,333653,4901577,2013-10-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,55.0,5,56,1,2,0,1,0,1,0,0.0,2.0,500000.0,258900.0,1100.0,0.0,0.0,0.0,2.0,9,0.96445,0
3012,34517,4392726,2014-02-01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,68.0,36,29,1,1,0,1,0,0,0,2.0,0.0,300000.0,147000.0,984.0,0.0,0.0,2.0,0.0,8,0.90683,0
3013,672974,4372362,2013-02-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.0,63.0,7,78,0,1,0,1,0,1,0,1.0,0.0,300000.0,62000.0,960.0,1.0,0.0,0.0,0.0,10,0.98495,0
3014,882332,2642692,2013-05-01,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,58.0,54.0,1,56,1,2,0,1,0,1,0,1.0,0.0,300000.0,559100.0,650.0,0.0,0.0,0.0,0.0,3,0.98923,0
3015,343807,5161818,2013-08-01,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,54.0,37,21,0,3,0,1,0,1,0,0.0,2.0,1000000.0,217300.0,2000.0,0.0,0.0,0.0,2.0,4,0.96399,0
3016,209569,2728560,2014-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.0,57.0,6,8,0,2,0,1,0,1,0,0.0,0.0,300000.0,96300.0,1404.0,1.0,0.0,0.0,0.0,1,0.99994,0
3017,732549,4691821,2013-02-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.0,49.0,4,103,0,6,0,1,0,1,0,0.0,0.0,500000.0,179400.0,2320.0,0.0,0.0,0.0,0.0,1,0.97024,0
3018,367981,5149537,2016-02-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.0,38.0,9,90,1,3,0,1,0,1,0,2.0,0.0,200000.0,303300.0,1275.0,1.0,3.0,1.0,0.0,8,0.96548,0
3019,887691,4846102,2014-10-01,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,48.0,74.0,3,70,1,1,0,1,0,1,0,0.0,0.0,300000.0,509600.0,1783.0,0.0,0.0,0.0,0.0,11,0.6928,0
3020,625433,2554788,2013-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.0,49.0,32,16,1,4,0,1,0,1,0,0.0,0.0,1000000.0,224368.0,2200.0,0.0,0.0,0.0,0.0,8,0.95951,0
3021,899555,2159420,2016-06-01,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.0,65.0,11,96,1,2,0,1,0,1,0,0.0,0.0,300000.0,111500.0,0.0,0.0,0.0,0.0,0.0,7,0.96178,0
3022,801817,2221544,2013-08-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,54.0,11,91,0,2,0,1,0,1,0,3.0,0.0,500000.0,93500.0,1272.0,0.0,0.0,0.0,0.0,12,0.80416,0
3023,755180,2632195,2013-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,43.0,3,170,1,3,0,1,0,1,0,0.0,0.0,100000.0,185000.0,1720.0,0.0,0.0,0.0,0.0,5,0.99872,0
3024,173050,4185914,2014-06-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.0,63.0,41,41,1,5,0,1,0,1,0,1.0,0.0,500000.0,383200.0,1200.0,0.0,1.0,0.0,1.0,6,0.96159,0
3025,846652,1878203,2013-09-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.0,47.0,2,319,0,2,0,1,0,1,0,0.0,2.0,300000.0,202200.0,1660.0,0.0,0.0,0.0,0.0,5,0.99858,0
3026,704033,2829994,2016-03-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,40.0,3,56,0,2,0,1,0,1,0,3.0,0.0,300000.0,168400.0,2245.0,0.0,1.0,0.0,0.0,10,0.8853,0
3027,131484,2645382,2013-03-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.0,35.0,8,25,1,1,0,1,0,1,0,0.0,0.0,300000.0,135200.0,1188.0,0.0,0.0,0.0,0.0,5,0.95498,0
3028,234688,2210508,2015-11-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,72.0,10,4,1,2,0,1,0,1,0,0.0,0.0,300000.0,0.0,1108.0,0.0,0.0,0.0,2.0,2,0.98087,0
3029,413752,1977568,2013-08-01,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,58.0,58.0,11,149,0,1,0,1,0,1,0,0.0,0.0,300000.0,99100.0,2490.0,0.0,0.0,1.0,0.0,3,0.97971,0
3030,703949,1978997,2014-10-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.0,56.0,4,57,1,1,0,1,1,1,0,0.0,0.0,300000.0,246600.0,0.0,0.0,0.0,0.0,0.0,10,0.99859,0
3031,955616,4214105,2014-01-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,37.0,11,71,1,3,0,1,1,1,0,0.0,0.0,300000.0,124300.0,0.0,0.0,0.0,0.0,0.0,12,0.9596,0
3032,686170,1919340,2015-05-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,25.0,25,184,0,2,0,1,0,1,0,0.0,3.0,300000.0,206300.0,1360.0,0.0,0.0,2.0,2.0,9,0.99006,0
3033,344694,3260096,2013-07-01,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,80.0,72.0,33,56,0,3,0,1,0,1,0,0.0,0.0,300000.0,96200.0,0.0,0.0,0.0,0.0,2.0,1,0.97716,0
3034,650247,4480318,2013-07-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.0,71.0,2,128,1,2,0,1,0,1,0,0.0,0.0,300000.0,474700.0,1886.0,0.0,0.0,0.0,0.0,5,0.9955,0
3035,1114720,4501631,2013-12-01,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,20.0,0,45,1,5,0,1,1,1,0,0.0,0.0,300000.0,138600.0,1800.0,0.0,0.0,0.0,0.0,1,0.98481,0
3036,1114011,1903933,2016-02-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.0,59.0,8,92,0,1,0,1,0,1,0,0.0,3.0,500000.0,183000.0,2000.0,0.0,0.0,0.0,0.0,4,0.8746700000000001,0
3037,964339,2394548,2014-10-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.0,58.0,27,71,0,5,0,1,0,1,0,2.0,0.0,300000.0,251100.0,2000.0,0.0,0.0,1.0,0.0,12,0.59811,0
3038,90700,5188737,2013-05-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.0,60.0,25,13,1,1,0,1,0,1,0,2.0,1.0,300000.0,209700.0,1152.0,0.0,0.0,0.0,0.0,3,0.0676,0
3039,1132882,2412070,2015-03-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.0,57.0,7,85,0,1,0,1,0,1,0,0.0,0.0,300000.0,150000.0,1100.0,0.0,0.0,1.0,0.0,12,0.95824,0
3040,142973,3504375,2015-09-01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.0,40.0,6,3,1,2,0,1,0,1,0,2.0,5.0,500000.0,153100.0,3503.0,0.0,0.0,0.0,0.0,5,0.74898,0
3041,768181,4208085,2013-01-01,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,51.0,30.0,0,25,1,3,0,1,0,1,0,0.0,1.0,300000.0,176400.0,2000.0,0.0,0.0,0.0,2.0,8,0.98757,0
3042,157862,2505829,2013-03-01,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,39.0,89.0,0,325,0,2,0,1,0,1,0,0.0,0.0,300000.0,89000.0,1680.0,0.0,0.0,1.0,0.0,4,0.99922,0
3043,112457,2783408,2016-03-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.0,91.0,8,7,1,2,0,1,0,1,0,0.0,0.0,300000.0,246100.0,1752.0,0.0,3.0,0.0,1.0,2,0.90627,0
3044,1036269,2787291,2013-08-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,54.0,36.0,23,69,0,4,0,1,0,1,0,2.0,0.0,500000.0,243600.0,1800.0,0.0,0.0,0.0,0.0,4,0.98282,0
3045,688356,5024312,2015-11-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.0,64.0,1,110,0,2,0,1,0,0,0,0.0,2.0,300000.0,261100.0,1799.0,0.0,0.0,0.0,0.0,3,0.96521,0
3046,872932,4723098,2015-06-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,52.0,8,95,1,1,0,1,0,1,0,0.0,2.0,300000.0,168200.0,2600.0,0.0,0.0,2.0,0.0,5,0.99459,0
3047,76086,4142168,2014-06-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,35.0,7,25,0,5,0,1,0,1,0,2.0,0.0,300000.0,301500.0,3494.0,0.0,0.0,0.0,0.0,1,0.99106,0
3048,494473,3635480,2015-06-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,56.0,17,68,0,2,0,1,0,1,0,0.0,0.0,300000.0,117900.0,2350.0,0.0,0.0,0.0,0.0,6,0.99352,0
3049,848943,4310355,2013-12-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.0,57.0,10,6,1,2,0,1,0,1,0,2.0,5.0,300000.0,241500.0,963.0,0.0,0.0,0.0,0.0,9,0.98425,0
3050,81168,2534118,2013-11-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.0,58.0,4,118,0,5,0,1,0,0,0,0.0,0.0,100000.0,119100.0,0.0,0.0,0.0,1.0,11.0,8,0.99668,0
3051,689867,2390658,2013-06-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.0,58.0,0,67,1,5,0,1,0,1,0,0.0,2.0,300000.0,409400.0,3340.0,0.0,0.0,0.0,1.0,5,0.99067,0
3052,854443,3632790,2013-03-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.0,37.0,2,91,1,2,0,1,0,0,0,0.0,1.0,500000.0,174000.0,2066.0,0.0,0.0,0.0,0.0,4,0.94293,0
3053,570628,4394272,2013-11-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.0,25.0,8,66,0,1,0,1,1,1,0,2.0,3.0,300000.0,447900.0,2733.0,0.0,0.0,0.0,0.0,7,0.82926,0
3054,1064528,4455795,2014-07-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.0,59.0,0,128,1,4,0,1,0,1,0,0.0,2.0,300000.0,198500.0,1110.0,0.0,0.0,1.0,8.0,9,0.99055,0
3055,438554,3188724,2013-03-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.0,73.0,1,23,1,3,0,1,0,1,0,0.0,0.0,1000000.0,140400.0,2816.0,0.0,2.0,0.0,0.0,2,0.99973,0
3056,363398,3599905,2016-04-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.0,63.0,5,14,1,1,0,1,0,1,0,0.0,0.0,300000.0,327800.0,0.0,0.0,0.0,0.0,0.0,3,0.91906,0
3057,431602,4473487,2016-03-01,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.0,49.0,5,39,1,1,0,1,0,1,0,0.0,0.0,300000.0,248700.0,0.0,0.0,0.0,4.0,10.0,1,0.62671,0
3058,91154,4325991,2016-04-01,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25.0,48.0,17,73,0,1,0,1,0,1,0,1.0,3.0,100000.0,259300.0,1200.0,0.0,0.0,0.0,1.0,12,0.9906,0
3059,513552,4452235,2015-11-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.0,69.0,0,102,1,1,0,1,0,1,0,5.0,0.0,100000.0,371500.0,850.0,0.0,0.0,0.0,1.0,9,0.99474,0
3060,991372,2799960,2014-11-01,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27.0,52.0,2,108,1,2,0,1,0,1,0,0.0,0.0,100000.0,69400.0,1382.0,0.0,0.0,1.0,0.0,7,0.99318,0
3061,700416,3548713,2016-06-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0,48.0,3,76,1,2,0,1,0,1,0,1.0,3.0,300000.0,159600.0,1586.0,0.0,0.0,0.0,0.0,2,0.99105,0
3062,673696,2451902,2016-02-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.0,34.0,8,14,1,1,0,1,0,1,0,1.0,2.0,300000.0,410900.0,1200.0,1.0,0.0,4.0,0.0,7,0.9234,0
3063,1150204,2696816,2014-03-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.0,53.0,1,173,1,4,0,1,0,1,0,0.0,0.0,200000.0,158300.0,0.0,0.0,0.0,0.0,0.0,12,0.94507,0
3064,578174,1912647,2014-01-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,40.0,30.0,4,96,1,2,0,1,0,1,0,1.0,2.0,1000000.0,224200.0,1614.0,0.0,0.0,1.0,0.0,6,0.8942200000000001,0
3065,425433,4565942,2014-04-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0,53.0,39,2,0,3,0,1,0,1,0,0.0,0.0,300000.0,0.0,2044.0,0.0,0.0,0.0,0.0,4,0.98502,0
3066,656172,2451283,2015-09-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.0,41.0,10,325,1,3,0,1,1,1,0,0.0,0.0,500000.0,143500.0,0.0,0.0,0.0,0.0,0.0,1,0.99609,0
3067,979108,2740408,2015-03-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.0,46.0,6,12,1,1,0,1,0,1,0,0.0,2.0,300000.0,253100.0,1965.0,0.0,0.0,0.0,1.0,8,0.97471,0
3068,669170,4732176,2016-05-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,79.0,8,74,1,4,0,1,0,1,0,0.0,3.0,300000.0,260000.0,2804.0,0.0,0.0,0.0,0.0,7,0.99398,0
3069,1145838,4297311,2013-01-01,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,25.0,5,18,1,1,0,1,0,1,0,1.0,0.0,300000.0,134200.0,1450.0,0.0,0.0,0.0,6.0,9,0.99717,1
3070,186439,1899357,2013-03-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.0,44.0,23,99,0,6,0,1,0,1,0,2.0,0.0,500000.0,161100.0,1610.0,0.0,0.0,0.0,0.0,6,0.92022,0
3071,753239,4361852,2016-06-01,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,51.0,52.0,66,111,0,3,0,1,0,1,0,0.0,0.0,300000.0,98300.0,1404.0,0.0,1.0,0.0,0.0,1,0.97064,0
3072,936314,4333732,2015-08-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.0,57.0,1,95,1,2,0,1,0,1,0,0.0,0.0,500000.0,226400.0,1280.0,0.0,0.0,0.0,1.0,10,0.8320799999999999,0
3073,398613,2683884,2014-07-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.0,34.0,6,79,0,3,0,1,0,0,0,0.0,0.0,300000.0,156800.0,1770.0,0.0,1.0,0.0,6.0,4,0.93014,0
3074,681679,4455758,2013-02-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.0,38.0,10,11,1,4,0,1,0,1,0,0.0,1.0,300000.0,0.0,1248.0,0.0,0.0,0.0,0.0,7,0.95932,0
3075,393311,5170824,2014-02-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0,38.0,3,111,1,1,0,1,0,1,0,0.0,3.0,300000.0,235100.0,2208.0,0.0,0.0,1.0,0.0,11,0.99925,0
3076,946631,2605637,2013-01-01,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,67.0,78.0,20,17,0,1,0,1,0,1,0,2.0,4.0,300000.0,125400.0,1583.0,1.0,0.0,5.0,0.0,7,0.99626,0
3077,273417,5020064,2014-08-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,45.0,13,78,1,2,0,1,0,1,0,2.0,0.0,300000.0,209900.0,2272.0,0.0,0.0,0.0,0.0,3,0.96957,0
3078,903835,4339776,2015-02-01,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,29.0,73.0,5,32,0,2,0,1,0,1,0,0.0,0.0,500000.0,224800.0,1200.0,0.0,0.0,0.0,1.0,12,0.97546,0
3079,668954,4902420,2013-03-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.0,46.0,55,48,1,1,0,1,0,1,0,2.0,0.0,500000.0,115800.0,1010.0,0.0,1.0,0.0,0.0,1,0.98515,0
3080,48014,5148970,2014-05-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32.0,38.0,10,10,0,2,0,1,0,0,0,0.0,0.0,300000.0,164700.0,2000.0,0.0,2.0,3.0,0.0,1,0.98143,0
3081,1075042,4827410,2015-04-01,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,55.0,44.0,1,4,1,2,0,1,0,1,0,0.0,0.0,300000.0,344800.0,1304.0,0.0,0.0,0.0,0.0,9,0.99062,0
3082,611481,1919416,2016-05-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,39.0,20,25,1,5,0,1,0,1,0,0.0,0.0,300000.0,161900.0,1420.0,0.0,0.0,0.0,0.0,6,0.9974,0
3083,385803,5157410,2016-07-01,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.0,41.0,0,438,0,4,0,1,0,1,0,0.0,0.0,1000000.0,112700.0,1786.0,0.0,2.0,0.0,0.0,1,0.98032,0
3084,409692,4317136,2016-01-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,66.0,61.0,2,26,1,2,0,1,1,1,0,0.0,2.0,500000.0,259400.0,2935.0,0.0,1.0,0.0,0.0,12,0.96078,0
3085,672269,2572595,2013-12-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.0,27.0,3,82,0,1,0,1,0,1,0,0.0,2.0,1000000.0,232500.0,950.0,0.0,1.0,0.0,0.0,10,0.86293,0
3086,449090,5245748,2014-06-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0,37.0,37,22,0,4,0,1,0,1,0,2.0,2.0,500000.0,405000.0,2040.0,0.0,0.0,1.0,0.0,2,0.97109,0
3087,1071472,3393207,2013-08-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.0,40.0,6,39,1,2,0,1,0,1,0,0.0,3.0,500000.0,548700.0,2340.0,0.0,0.0,0.0,0.0,3,0.95846,0
3088,338359,4505083,2015-09-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.0,41.0,44,47,0,1,0,1,0,1,0,2.0,1.0,300000.0,107900.0,980.0,0.0,0.0,0.0,0.0,10,0.96748,0
3089,1056535,4064312,2015-04-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.0,68.0,56,141,0,6,1,1,1,0,0,2.0,0.0,300000.0,153000.0,2360.0,0.0,0.0,0.0,2.0,6,0.97326,0
3090,908321,4845945,2014-05-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,55.0,37,84,1,4,0,1,0,1,0,0.0,0.0,300000.0,0.0,1686.0,0.0,0.0,0.0,0.0,6,0.98224,0
3091,329017,4354736,2015-09-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,66.0,5,119,1,2,0,1,1,1,0,0.0,0.0,300000.0,208200.0,2194.0,0.0,0.0,1.0,0.0,7,0.14142000000000002,0
